Topic,Sentiment,TweetId,TweetDate,TweetText
microsoft,neutral,1.27E+17,Wed Oct 19 23:01:01 +0000 2011,Club CALUMO was FUN!  See the vidio CALUMO Blog #Denali #Microsoft #SQLServer http://t.co/8THqSRBd via @calumo
microsoft,neutral,1.27E+17,Wed Oct 19 23:01:00 +0000 2011,Club CALUMO was FUN!  See the vidio CALUMO Blog #Denali #Microsoft #SQLServer http://t.co/Hfzf2cJe via @calumo
microsoft,neutral,1.27E+17,Wed Oct 19 23:00:16 +0000 2011,Tomorrow at #SAPTechEd Bangalore: #SAP & #Microsoft Building Apps for Both Worlds w #DuetEnterprise & #SAPGateway. http://t.co/te4NQmxN
microsoft,neutral,1.27E+17,Wed Oct 19 22:55:04 +0000 2011,TechNet Blogs- Technical Overview of #DuetEnterprise for #Microsoft #SharePoint and #SAP http://t.co/o9V1J49v
microsoft,neutral,1.27E+17,Wed Oct 19 22:51:46 +0000 2011,"#Microsoft researchers want to turn your hand into a touchscreen
http://t.co/HV2oi81b"
microsoft,neutral,1.27E+17,Wed Oct 19 22:49:29 +0000 2011,http://t.co/hrkWT2VA #Microsoft #Opens The Door To Two #Spanish #Entrepreneurs With #Medical #Project
microsoft,neutral,1.27E+17,Wed Oct 19 22:47:57 +0000 2011,Just installed Windows 7 Ultimate Service Pack 1 with IE9. It looks like IE9 is trying to look like Chrome. #windows7 #ie9 #microsoft #ie8
microsoft,neutral,1.27E+17,Wed Oct 19 22:46:59 +0000 2011,"Gentle Ballmer meekly suggests the competition is doomed - #Microsoft is winning, winning, winning!: http://t.co/7ntP5MS1 via @thetecheye"
microsoft,neutral,1.27E+17,Wed Oct 19 22:40:46 +0000 2011,Ballmer confirms Nokia phone debut; you can quote him on that - http://t.co/Oe9Imdob -  #microsoft  #SteveBallmer
microsoft,neutral,1.27E+17,Wed Oct 19 22:40:20 +0000 2011,"Microsoft releases developer preview of ""Project Roslyn"" compiler http://t.co/lpb9n510 #Microsoft #beta"
microsoft,neutral,1.27E+17,Wed Oct 19 22:40:20 +0000 2011,"Microsoft releases developer preview of ""Project Roslyn"" compiler http://t.co/igGyeT9S #Microsoft #beta"
microsoft,neutral,1.27E+17,Wed Oct 19 22:39:57 +0000 2011,I wish there was #Microsoft #PowerPoint for #iPad.
microsoft,neutral,1.27E+17,Wed Oct 19 22:37:17 +0000 2011,Watching this week's episode of Hawaii Five-O. Great use of Windows Phone 7 & SkyDrive. Oh yeah a Dell Inspiron Duo was there too #microsoft
microsoft,neutral,1.27E+17,Wed Oct 19 22:36:33 +0000 2011,@WSPSanDiego Kickoff tomorrow 10/20 at San Diego #Microsoft Store at 6:00pm @wspwest ping me w/questions #in
microsoft,neutral,1.27E+17,Wed Oct 19 22:35:05 +0000 2011,"On the blog we discuss #Microsoft embracing of #Apache #Hadoop for big data - 

http://t.co/q3YNLQck #opensource #bigdata #IT"
microsoft,neutral,1.27E+17,Wed Oct 19 22:28:29 +0000 2011,#Microsoft Works Suite 2003 Review http://t.co/Yie1rSSz #windowsxphomesoftware #officesuites #family
microsoft,neutral,1.27E+17,Wed Oct 19 22:27:16 +0000 2011,Did a quick video call test between two diff. #Android tablets using #Skype & it worked great! #Microsoft hasn't broken it yet.
microsoft,neutral,1.27E+17,Wed Oct 19 22:18:58 +0000 2011,#EvolutionOfIT #cloud event @BenchmarkLearn can any #microsoft or @MSLearning folks help create us a windows azure pass ex. BLAZURE ??
microsoft,neutral,1.27E+17,Wed Oct 19 22:10:03 +0000 2011,Creating #Pareto charts using #Microsoft #Excel http://t.co/OFXuNqhY
microsoft,neutral,1.27E+17,Wed Oct 19 22:08:07 +0000 2011,#microsoft #volume 1 #microsoft powerpoint #procedural syntax http://t.co/InQbcG68 GO! with Microsoft PowerPoint 2007 Volume 1
microsoft,neutral,1.27E+17,Wed Oct 19 22:02:34 +0000 2011,#Microsoft drops developer preview of its ‘Roslyn’ compiler http://t.co/XgUrXNPa #uncategorized
microsoft,neutral,1.27E+17,Wed Oct 19 22:00:34 +0000 2011,#Microsoft shows 'touch screen' for any surface http://t.co/X7Z87xzt
microsoft,neutral,1.27E+17,Wed Oct 19 22:00:30 +0000 2011,#Microsoft learning all day long-For FREE-SpecTECHular San Antonio. Register?uick. November 10 - http://t.co/GinBVlSK
microsoft,neutral,1.27E+17,Wed Oct 19 22:00:29 +0000 2011,#Microsoft learning all day long-For FREE-SpecTECHular San Antonio. Register?uick. November 10 - http://t.co/bVKP5Caq
microsoft,neutral,1.27E+17,Wed Oct 19 21:57:33 +0000 2011,"#SIGSource #Microsoft talent source program boasts a procure-to-pay model to manage temp workforce, concept works for VMS  #Beeline"
microsoft,neutral,1.27E+17,Wed Oct 19 21:54:15 +0000 2011,@grumbledook still poor central management from Apple then? #microsoft
microsoft,neutral,1.27E+17,Wed Oct 19 21:44:29 +0000 2011,#Nokia 800 Renders Revealed http://t.co/K3txY6JZ #mobilenews #android #gingerbread #microsoft #nokia800 #nokian9
microsoft,neutral,1.27E+17,Wed Oct 19 21:38:15 +0000 2011,#Microsoft Boxes Up Two New Xbox 360 Holiday Bundles: With the holiday season just around the… http://t.co/cHyXxdI2
microsoft,neutral,1.27E+17,Wed Oct 19 21:36:45 +0000 2011,"RT @KentisG: Agree ! RT @MuraineR: #Microsoft launching the OmniTouch, how funny I though that was an @ALUEnterprise soluti… (cont) http ..."
microsoft,neutral,1.27E+17,Wed Oct 19 21:36:36 +0000 2011,@JackDavidson95 ill be manager after a week! Yeh joint ownership of #microsoft ahhhhh
microsoft,neutral,1.27E+17,Wed Oct 19 21:36:15 +0000 2011,RT @Microsoft_EDU: Quality education is vital. Attend #Microsoft & #Desire2Learn session at #EDUCAUSE http://t.co/hlRxf2dF #EDU11
microsoft,neutral,1.27E+17,Wed Oct 19 21:35:22 +0000 2011,@lukerussell1 #iWantAnAutomaticPromotion and we'll be running #Microsoft before you know it.
microsoft,neutral,1.27E+17,Wed Oct 19 21:32:12 +0000 2011,#Microsoft drops developer preview of its ‘Roslyn’ compiler http://t.co/niSKSmL4
microsoft,neutral,1.27E+17,Wed Oct 19 21:30:03 +0000 2011,Creating #Pareto charts using #Microsoft #Excel http://t.co/B6rYS5gX
microsoft,neutral,1.27E+17,Wed Oct 19 21:27:58 +0000 2011,Developers: Let Microsoft Market Your App for Windows Phone http://t.co/QZUqhCxx #wp7 #wp7dev #windowsphone #Microsoft #Marketplace
microsoft,neutral,1.27E+17,Wed Oct 19 21:20:41 +0000 2011,@ScottShipman1 Glad to hear! Hey @Mckellip thank you for the  #Microsoft #Lync video participation #onthebigscreen :) @CoreBTS #CoreAppTech
microsoft,neutral,1.27E+17,Wed Oct 19 21:17:28 +0000 2011,RT @NeowinFeed: Microsoft Stores offer up free Windows Phone 7 devices #microsoft #microsoftstores http://t.co/hJ8qlOC9 #neowin
microsoft,neutral,1.27E+17,Wed Oct 19 21:16:37 +0000 2011,"Google Docs presentation makes PowerPoint weep, beg for mercy http://t.co/9rVHs6jk via @engadget #google #powerpoint #microsoft #haha"
microsoft,neutral,1.27E+17,Wed Oct 19 21:14:43 +0000 2011,RT @Flipbooks #Microsoft Researchers Want to Turn Your Hand Into a Touchscreen http://t.co/NDpyFvpK rt @TferThomas #Technology #Tech
microsoft,neutral,1.27E+17,Wed Oct 19 21:14:10 +0000 2011,RT @Flipbooks: #Microsoft Researchers Want to Turn Your Hand Into a Touchscreen http://t.co/HIbjxHVD rt @TferThomas #Technology #Tech
microsoft,neutral,1.27E+17,Wed Oct 19 21:13:54 +0000 2011,#Microsoft Researchers Want to Turn Your Hand Into a Touchscreen http://t.co/HIbjxHVD rt @TferThomas #Technology #Tech
microsoft,neutral,1.27E+17,Wed Oct 19 21:13:41 +0000 2011,Nice comparison w #Microsoft :) RT @google: Watch the live stream of Vic Gundotra & Sergey Brin at #w2s http://t.co/vPxANJtz
microsoft,neutral,1.27E+17,Wed Oct 19 21:12:59 +0000 2011,.. downloading CTP3 of #Microsoft #SQL2012 to play around ...http://www.microsoft.com/sqlserver/en/us/default.aspx
microsoft,neutral,1.27E+17,Wed Oct 19 21:11:34 +0000 2011,"DPR Client: @EvolveTech partnering with #Microsoft on #Office 365 webinar Tuesday, Nov. 1, at 10 a.m. ET. Sign up! http://t.co/hnrzdFk5"
microsoft,neutral,1.27E+17,Wed Oct 19 21:08:24 +0000 2011,RT @techinciter: Suppose Microsoft Had Bought Siri? - Forbes http://t.co/ZRYNdhDi #apple #microsoft #siri #msft
microsoft,neutral,1.27E+17,Wed Oct 19 21:06:06 +0000 2011,Windows Phone firmware updates due next week to enable Internet Sharing http://t.co/yPF60YEe #microsoft #windows
microsoft,neutral,1.27E+17,Wed Oct 19 21:00:25 +0000 2011,@TheZeroOfTime #microsoft
microsoft,neutral,1.27E+17,Wed Oct 19 21:00:11 +0000 2011,1st public test release for the Roslyn project. http://t.co/0j9ly9Y8 giving APIs to the C# compiler (and visual basic but ..;). #microsoft
microsoft,neutral,1.27E+17,Wed Oct 19 20:52:26 +0000 2011,Updates: Windows Phone 7.5 now available more broadly http://t.co/miMgwgwo #microsoft
microsoft,neutral,1.27E+17,Wed Oct 19 20:52:08 +0000 2011,RT @SAP_MICROSOFT: Follow @whymicrosoft for insight on #Microsoft solutions which drive productivity for people and their organizations
microsoft,neutral,1.27E+17,Wed Oct 19 20:49:49 +0000 2011,#Microsoft builds a functioning 'holodesk' to interact with digital items - http://t.co/ougSB108 via @TheNextWeb
microsoft,neutral,1.27E+17,Wed Oct 19 20:49:22 +0000 2011,@nokia Is #Nokia going to release their new #WindowsPhone in Norway this year? #WP7 #Microsoft
microsoft,neutral,1.27E+17,Wed Oct 19 20:48:53 +0000 2011,"Ballmer On Not Buying Yahoo: 
http://t.co/ogoaKRBf 

#Microsoft #Yahoo #Skype #Xbox #Google #Bing #Ballmer http://t.co/LwUYs0uP"
microsoft,neutral,1.27E+17,Wed Oct 19 20:47:06 +0000 2011,#Microsoft delivers #developer preview of Roslyn compiler as a service http://t.co/nM30ugQQ
microsoft,neutral,1.27E+17,Wed Oct 19 20:46:16 +0000 2011,RT @ScottRockHill: #MIcrosoft Launches Reseller RewardHub for Resllers http://t.co/scPUl9Yz
microsoft,neutral,1.27E+17,Wed Oct 19 20:46:00 +0000 2011,#GA-repost: RT @whymicrosoft Are you making the move from #GoogleApps to #Microsoft? &gt;&gt; #Metalogix can migrate y... http://t.co/z3Z3X9pA
microsoft,neutral,1.27E+17,Wed Oct 19 20:37:13 +0000 2011,RT @whymicrosoft Are you making the move from #GoogleApps to #Microsoft? &gt;&gt; #Metalogix can migrate you from #GoogleApps to #SharePoint
microsoft,neutral,1.27E+17,Wed Oct 19 20:36:47 +0000 2011,#Microsoft builds a functioning ‘holodesk’ to interact with digital items http://t.co/BgrZnNvs #uncategorized
microsoft,neutral,1.27E+17,Wed Oct 19 20:29:18 +0000 2011,#seguridadparatodos is using #Microsoft #Security #Essentials and you? (thx @msftsecresponse) - Our analysis [Spanish] http://t.co/hUt3FQyA
microsoft,neutral,1.27E+17,Wed Oct 19 20:24:20 +0000 2011,"RT @RossMistry: #Microsoft Codename ""Data Explorer"" CTP Coming Next Month  http://t.co/NkhuoM7U #SQLServer #SQL2012 #SQLAzure"
microsoft,neutral,1.27E+17,Wed Oct 19 20:23:44 +0000 2011,Bill Gates jumps over chairs during interviews http://t.co/dmVtFsVg #BillGates #microsoft #parkour #cheatedabit
microsoft,neutral,1.27E+17,Wed Oct 19 20:22:19 +0000 2011,Minority Report-esque interface developed by #Microsoft Research and Carnegie Mellon University http://t.co/0yqEKDzg via @Digg
microsoft,neutral,1.27E+17,Wed Oct 19 20:18:54 +0000 2011,I can't c it as an important invention ... Siri is an incomparable alternative!  -- PocketTouch http://t.co/4DPIoyqT #MicroSoft #Siri
microsoft,neutral,1.27E+17,Wed Oct 19 20:15:56 +0000 2011,Get rid of that tangled mess behind your computer desk with this #Microsoft Wireless Mouse and Keyboard:  http://t.co/n4LewRAy
microsoft,neutral,1.27E+17,Wed Oct 19 20:13:53 +0000 2011,#Microsoft delivers developer preview of Roslyn compiler as a service http://t.co/5yup4iMK
microsoft,neutral,1.27E+17,Wed Oct 19 20:12:56 +0000 2011,RT @nedraallmond: @WSPSanDiego Kickoff tomorrow 10/20 at San Diego #Microsoft Store at 6:00pm @wspwest http://t.co/iuaa4yuE
microsoft,neutral,1.27E+17,Wed Oct 19 20:12:56 +0000 2011,RT @nedraallmond: @WSPSanDiego Kickoff tomorrow 10/20 at San Diego #Microsoft Store at 6:00pm @wspwest http://t.co/GP8tIRXN
microsoft,neutral,1.27E+17,Wed Oct 19 20:11:08 +0000 2011,non conductive #surface become #multitouch. #touch #gestures: #microsoft #windows 7 @ #nui #apps http://t.co/Ygpnusfv
microsoft,neutral,1.27E+17,Wed Oct 19 20:06:58 +0000 2011,@WesleyBackelant Indeed I survived #sqlpass #sqlkilt and a couple of vendor evenings :-)  I spared #sqlkaraoke my great voice :-) #microsoft
microsoft,neutral,1.27E+17,Wed Oct 19 20:06:51 +0000 2011,BUILD Windows #Samsung #Slate PC in US #Microsoft Store http://t.co/bm4NeNiT #msdn #bldwin
microsoft,neutral,1.27E+17,Wed Oct 19 20:03:19 +0000 2011,"CNET » #Microsoft #OmniTouch allows multitouch input on arbitrary, everyday surfaces (via @andretelles) » http://t.co/fEB4uIMr"
microsoft,neutral,1.27E+17,Wed Oct 19 20:00:38 +0000 2011,Microsoft Roslyn CTP is finally out...Check it out http://t.co/cSTAnsLF #roslyn #visualstudio #compiler #csharp #net #microsoft
microsoft,neutral,1.27E+17,Wed Oct 19 20:00:26 +0000 2011,Vertical Solutions is giving away a #microsoft office pro pack at the #2011solutions conference! Stop by their booth for a chance to win!
microsoft,neutral,1.27E+17,Wed Oct 19 20:00:07 +0000 2011,"#Microsoft Pre-order Call of Duty: Modern Warfare 3 and get $20 off Xbox Live 12M Card, $10 bounce back co.. http://t.co/3ov35Z3R"
microsoft,neutral,1.27E+17,Wed Oct 19 19:59:37 +0000 2011,Reporting in #Microsoft Dynamics #AX2012 http://t.co/Q4oClJfS
microsoft,neutral,1.27E+17,Wed Oct 19 19:59:27 +0000 2011,"#Microsoft Codename ""Data Explorer"" CTP Coming Next Month  http://t.co/NkhuoM7U #SQLServer #SQL2012 #SQLAzure"
microsoft,neutral,1.27E+17,Wed Oct 19 19:57:15 +0000 2011,RT @aislyngreene: #Microsoft wants to transform your hand into a touchscreen: http://t.co/an3bmArc via @AddThis
microsoft,neutral,1.27E+17,Wed Oct 19 19:54:47 +0000 2011,http://t.co/gAPEyL5N #Harmonix #Microsoft
microsoft,neutral,1.27E+17,Wed Oct 19 19:53:04 +0000 2011,RT @techinciter: Suppose Microsoft Had Bought Siri? - Forbes http://t.co/S19qrDjU #apple #microsoft #siri
microsoft,neutral,1.27E+17,Wed Oct 19 19:49:23 +0000 2011,"RT @techinciter: Open Letter: Steve Ballmer, Please Retire - Forbes - Please retweet! #MSFT needs a techie leader. http://t.co/E8uMRmro  ..."
microsoft,neutral,1.27E+17,Wed Oct 19 19:46:49 +0000 2011,"RT @dansaap: At the #VMworld party, looks good but I wonder who are the better dancers; #VMware or #Microsoft employees! ;-)"
microsoft,neutral,1.27E+17,Wed Oct 19 19:45:57 +0000 2011,I'm nowhere near to be a scientst but thks to Steve Balmer 4 declarng me a scientst. Been using #Android frm last 3yrs. #Microsoft #Google
microsoft,neutral,1.27E+17,Wed Oct 19 19:45:06 +0000 2011,"That Huge AOL, Yahoo, And Microsoft Ad-Selling Deal Isn't Done Yet (AOL, MSFT, YHOO) http://t.co/Vj678HK3 #apple #microsoft"
microsoft,neutral,1.27E+17,Wed Oct 19 19:44:06 +0000 2011,#microsoft announces SP3 for #office2007 and #sharepoint2007.
microsoft,neutral,1.27E+17,Wed Oct 19 19:43:27 +0000 2011,#Microsoft wants to transform your hand into a touchscreen: http://t.co/J8FgWWgS via @AddThis
microsoft,neutral,1.27E+17,Wed Oct 19 19:43:23 +0000 2011,@WSPSanDiego Kickoff tomorrow 10/20 at San Diego #Microsoft Store at 6:00pm @wspwest http://t.co/5FiP2vVg or ping me #in
microsoft,neutral,1.27E+17,Wed Oct 19 19:43:16 +0000 2011,Steve #Bullmer says it's hard for him to get excited about #android phones...even though #Microsoft makes loads of money off of their sales.
microsoft,neutral,1.27E+17,Wed Oct 19 19:39:13 +0000 2011,Suppose Microsoft Had Bought Siri? - Forbes http://t.co/HoJx73Hh #apple #microsoft #siri
microsoft,neutral,1.27E+17,Wed Oct 19 19:38:01 +0000 2011,Suppose Microsoft Had Bought Siri? - Forbes http://t.co/ZRYNdhDi #apple #microsoft #siri #msft
microsoft,neutral,1.27E+17,Wed Oct 19 19:37:55 +0000 2011,@WSPSanDiego Kickoff tomorrow 10/20 at San Diego #Microsoft Store at 6:00pm @wspwest http://t.co/5FiP2vVg or ping me
microsoft,neutral,1.27E+17,Wed Oct 19 19:37:41 +0000 2011,"#Microsoft to Slash its #Water Impact in Quincy, Washington - http://t.co/0R5LMHZj"
microsoft,neutral,1.27E+17,Wed Oct 19 19:34:44 +0000 2011,"Good summary of planned updates to #Microsoft #Cloud services in Q4 - #SharePoint Online, #Office365, #CRM, #Azure. http://t.co/o35vv1wt"
microsoft,neutral,1.27E+17,Wed Oct 19 19:34:43 +0000 2011,"Good summary of planned updates to #Microsoft #Cloud services in Q4 - #SharePoint Online, #Office365, #CRM, #Azure. http://t.co/3bL6rh5v"
microsoft,neutral,1.27E+17,Wed Oct 19 19:34:12 +0000 2011,@VSLive What is up with #ATT at #Microsoft?  Full bars in one building and no service in another only 1000 or so feet away?  #vslive
microsoft,neutral,1.27E+17,Wed Oct 19 19:30:37 +0000 2011,#Microsoft researchers want to turn your hand into a touchscreen http://t.co/byYIcRpS
microsoft,neutral,1.27E+17,Wed Oct 19 19:30:14 +0000 2011,RT @sb_greenbiz: #Microsoft's supplier #sustainability movement & the effect it could have on #plastics companies http://t.co/m0otPgEm
microsoft,neutral,1.27E+17,Wed Oct 19 19:29:05 +0000 2011,"#Microsoft #Cloud Microsoft, Infosys Partner to Bring Cloud to Enterprises: Speaking to CMSWire before the ... http://t.co/GV1edcvp #TCN"
microsoft,neutral,1.27E+17,Wed Oct 19 19:28:16 +0000 2011,#Microsoft Eyes A New Approach to Social #Search http://t.co/lh6pRoAM
microsoft,neutral,1.27E+17,Wed Oct 19 19:26:21 +0000 2011,Microsoft wants to transform your hand into a touchscreen: http://t.co/Gwi35vtP @TechFlash #microsoft #omnitouch
microsoft,neutral,1.27E+17,Wed Oct 19 19:24:02 +0000 2011,Microsoft CEO Looks Ahead at Social and Mobile Plans http://t.co/KFwQ8r4T #Technology #Microsoft #Nokia
microsoft,neutral,1.27E+17,Wed Oct 19 19:22:41 +0000 2011,Ufff... after #Microsoft #MTS11 and #MVP meeting. Was great! #MVPBuzz
microsoft,neutral,1.27E+17,Wed Oct 19 19:19:56 +0000 2011,Handling Multi-touch and Mouse Input in All Browsers http://t.co/duK6ze2G #microsoft #ie
microsoft,neutral,1.27E+17,Wed Oct 19 19:13:41 +0000 2011,Not even the Durban rain can stop the part. Prime Circle rocking  #Microsoft #techedafrica
microsoft,neutral,1.27E+17,Wed Oct 19 19:12:05 +0000 2011,#Linux Licensing in Conflict with Secure Boot Support http://t.co/vAyDRedn #opensource #uefi #microsoft
microsoft,neutral,1.27E+17,Wed Oct 19 19:11:57 +0000 2011,#Microsoft CEO Looks Ahead at Social and Mobile Plans http://t.co/wYmFplCs #marketing
